STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,30.5,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,30.7,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,30.8,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2014,,31.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2015,,31.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2016,,31.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2017,,31.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2018,,31.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2019,,31.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2020,,31.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2021,,32.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2022,,32.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EFTA,European Free Trade Association,2023,,32.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2014,,31.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2015,,31.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2016,,31.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2017,,31.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2018,,31.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2019,,31.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2020,,31.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2021,,32.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2022,,32.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EL,Greece,2023,,32.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2014,,31.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2015,,31.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2016,,32.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2017,,32.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2018,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2019,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2020,,32.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2021,,32.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2022,,32.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,ES,Spain,2023,,32.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2007,European Union - 27 countries (2007-2013),2014,,30.4,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2007,European Union - 27 countries (2007-2013),2015,,30.5,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2007,European Union - 27 countries (2007-2013),2016,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2007,European Union - 27 countries (2007-2013),2017,,30.7,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2007,European Union - 27 countries (2007-2013),2018,,30.8,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2014,,30.4,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2015,,30.5,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2016,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2017,,30.7,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2018,,30.8,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2019,,30.9,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2020,,30.9,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2021,,31.1,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2022,,31.1,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU27_2020,European Union - 27 countries (from 2020),2023,,31.2,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU28,European Union - 28 countries (2013-2020),2014,,30.4,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU28,European Union - 28 countries (2013-2020),2015,,30.5,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU28,European Union - 28 countries (2013-2020),2016,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU28,European Union - 28 countries (2013-2020),2017,,30.7,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,EU28,European Union - 28 countries (2013-2020),2018,,30.8,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2014,,30.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2015,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2016,,30.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2017,,30.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2018,,31.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2019,,31.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2020,,31.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2021,,31.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2022,,31.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FI,Finland,2023,,31.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2014,,30.3,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2015,,30.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2016,,30.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2017,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2018,,30.6,,p,provisional,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2019,,30.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2020,,30.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2021,,31.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2022,,31.0,,p,provisional,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,FR,France,2023,,31.0,,p,provisional,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2014,,27.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2015,,27.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2016,,27.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2017,,27.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2018,,27.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2019,,28.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2020,,28.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2022,,28.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,GE,Georgia,2023,,29.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2014,,29.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2015,,29.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2016,,30.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2017,,30.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2018,,30.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2019,,30.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2020,,30.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2021,,30.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2022,,30.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HR,Croatia,2023,,30.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2014,,29.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2015,,29.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2016,,29.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2017,,29.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2018,,29.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2019,,29.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2020,,29.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2021,,30.0,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2022,,30.0,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,HU,Hungary,2023,,30.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2014,,31.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2015,,31.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2016,,32.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2017,,32.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2018,,32.2,,e,estimated,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2019,,32.4,,e,estimated,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2020,,32.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2021,,32.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2022,,33.1,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IE,Ireland,2023,,33.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2014,,30.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2015,,30.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2016,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2017,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2018,,30.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2019,,30.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2020,,30.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2021,,30.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2022,,30.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IS,Iceland,2023,,30.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2014,,31.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2015,,31.7,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2016,,31.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2017,,31.9,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2018,,32.0,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2019,,32.1,,b,break in time series,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2020,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2021,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2022,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,IT,Italy,2023,,32.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2014,,32.2,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2015,,31.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2016,,32.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2017,,31.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2018,,32.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2019,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2020,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2021,,32.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2022,,32.6,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LI,Liechtenstein,2023,,32.8,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LT,Lithuania,2014,,29.3,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LT,Lithuania,2015,,29.4,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LT,Lithuania,2016,,29.5,,,,,
dataflow,ESTAT:DEMO_FIND$DEFAULTVIEW(1.0),Fertility indicators,A,Annual,AGEMOTH,Mean age of women at childbirth,LT,Lithuania,2017,,29.7,,,,,
